target;protectedtarget;numGens;monoDeprotected;diDeprotected;total#ofBuilings;blockAboveLimits;monoProtected;diProtected
CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C;CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C;2;OB(O)c1ccccc1.CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)O)C(C)C.Brc1ccccc1.CCC(=O)O.CC(C)[C@@H](O)OP(=O)(CCCCc1ccccc1)CC(=O)O;O=C(O)[C@@H]1C[C@@H](C2CCCCC2)CN1;6;0;CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)O)C(C)C.Brc1ccccc1.CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.CCC(=O)O.CC(C)[C@@H](O)OP(=O)(CCCCc1ccccc1)CC(=O)O;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N3C[C@H](C4CCCCC4)C[C@H]3C(=O)O)cc2)OC(=O)C1(C)C
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1;Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1;1;;;0;0;;
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1[1NH2];CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1[1NH]C(=O)OC(C)(C)C;1;CCCCOc1cc(C(=O)O)ccc1[1NH]C(=O)OC(C)(C)C;;1;0;CCCCOc1cc(C(=O)O)ccc1[1NH]C(=O)OC(C)(C)C;
[1NH2]CCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O;CC(C)(C)OC(=O)[1NH]CCCC[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N(C(=O)OC(C)(C)C)[C@@H](CCc1ccccc1)C(=O)O;2;OB(O)c1ccccc1.Brc1ccccc1;O=C(O)[C@@H]1CCCN1;3;0;CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N3CCC[C@H]3C(=O)O)cc2)OC(=O)C1(C)C
[1NH2][C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O;CC(C)(C)OC(=O)[1NH][C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O;2;;[1CH3]c1cc(B(O)O)cc([1CH3])c1Br.[1CH3]c1cc(Br)cc([1CH3])c1B(O)O.CC(C)(C)OC(=O)[1NH][C@H](Cc1cc([1CH3])c(O)c([1CH3])c1)C(=O)O;3;0;;CN1C(C)(C)C(=O)OB(c2cc([1CH3])c(Br)c([1CH3])c2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2c([1CH3])cc(Br)cc2[1CH3])OC(=O)C1(C)C.CC(C)(C)OC(=O)[1NH][C@H](Cc1cc([1CH3])c(O)c([1CH3])c1)C(=O)O
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[1nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)[C@@H]1OC;COC(=O)[C@H]1[C@H]2C[C@@H]3c4c(c5ccc(OC)cc5[1n]4C(=O)OC(C)(C)C)CCN3C[C@H]2C[C@@H](OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)[C@@H]1OC;2;COc1cc(Br)cc(OC)c1OC.COc1cc(C=CC(=O)O)cc(OC)c1OC.COc1cc(B(O)O)cc(OC)c1OC;O=C(O)/C=C\B(O)O.O=C(O)/C=C/B(O)O;5;4;COc1cc(Br)cc(OC)c1OC.COc1cc(C=CC(=O)O)cc(OC)c1OC.COc1cc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc(OC)c1OC;CN1C(C)(C)C(=O)OB(/C=C/C(=O)O)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(/C=C\C(=O)O)OC(=O)C1(C)C
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12;CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12;1;;;0;0;;
CN(C)CCOC(c1ccccc1)c1ccccc1;CN(C)CCOC(c1ccccc1)c1ccccc1;1;OB(O)c1ccccc1.Brc1ccccc1;;2;0;CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1;
[Ag+];[Ag+];1;;;0;0;;
O=C(O[C@H]1[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H]1OC(=O)c1cccnc1)c1cccnc1;O=C(O[C@H]1[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H]1OC(=O)c1cccnc1)c1cccnc1;1;O=C(O)c1cccnc1;;1;0;O=C(O)c1cccnc1;
CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1;CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1;1;OB(O)c1ccccn1.Brc1ccccn1;;2;0;CN1C(C)(C)C(=O)OB(c2ccccn2)OC(=O)C1(C)C.Brc1ccccn1;
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12;CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12;1;;;0;0;;
COc1ccc(CN(CCN(C)C)c2ncccn2)cc1;COc1ccc(CN(CCN(C)C)c2ncccn2)cc1;2;Brc1ncccn1.COc1ccc(CNCCN(C)C)cc1;;2;0;Brc1ncccn1.COc1ccc(CN(CCN(C)C)C(=O)OCc2ccc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)cc2)cc1;
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2;CCOC(=O)[C@H](CCc1ccccc1)N(C(=O)OC(C)(C)C)[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2;2;OB(O)c1ccccc1.Brc1ccccc1.CCOC(=O)[C@H](CCc1ccccc1)N(C(=O)OC(C)(C)C)[C@@H](C)C(=O)O;O=C(O)[C@@H]1CC2(CN1)SCCS2;4;0;CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1.CCOC(=O)[C@H](CCc1ccccc1)N(C(=O)OC(C)(C)C)[C@@H](C)C(=O)O;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N3CC4(C[C@H]3C(=O)O)SCCS4)cc2)OC(=O)C1(C)C
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;3;NS(=O)(=O)c1ccc(B(O)O)cc1.NS(=O)(=O)c1ccc(Br)cc1.Cc1ccc(B(O)O)cc1.Cc1ccc(Br)cc1;;4;0;NS(=O)(=O)c1ccc(Br)cc1.Cc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1.CN1C(C)(C)C(=O)OB(c2ccc(S(N)(=O)=O)cc2)OC(=O)C1(C)C.Cc1ccc(Br)cc1;
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O;CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O;1;CC(=O)O;;1;1;CC(=O)O;
CN1CCC(N(Cc2cccs2)c2ccccc2)CC1;CN1CCC(N(Cc2cccs2)c2ccccc2)CC1;2;CN1CCC(NCc2cccs2)CC1.OB(O)c1ccccc1.Brc1ccccc1;;3;0;CN1CCC(N(Cc2cccs2)C(=O)OCc2ccc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)cc2)CC1.CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1;
c1ccc2[1nH]c(-c3cscn3)nc2c1;CC(C)(C)OC(=O)[1n]1c(-c2cscn2)nc2ccccc21;2;CC(C)(C)OC(=O)[1n]1c(Br)nc2ccccc21.Brc1cscn1.OB(O)c1cscn1;;3;0;CC(C)(C)OC(=O)[1n]1c(Br)nc2ccccc21.Brc1cscn1.CN1C(C)(C)C(=O)OB(c2cscn2)OC(=O)C1(C)C;
NS(=O)(=O)c1ccc(C[1NH2])cc1;CC(C)(C)OC(=O)[1NH]Cc1ccc(S(N)(=O)=O)cc1;1;;;0;0;;
C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O;C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O;1;O=C(O)CCCCCCCCO.C/C(=C\C(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O;;2;0;O=C(O)CCCCCCCCO.C/C(=C\C(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O;
NS(=O)(=O)c1ccc([1NH2])cc1;CC(C)(C)OC(=O)[1NH]c1ccc(S(N)(=O)=O)cc1;1;;;0;0;;
CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1;CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1;2;CCN(CC)CCOc1ccc2nc(B(O)O)sc2c1.CNC.CCN(CC)CCOc1ccc2nc(Br)sc2c1;;3;0;CN(C)C(=O)OCc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1.CCN(CC)CCOc1ccc2nc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)sc2c1.CCN(CC)CCOc1ccc2nc(Br)sc2c1;
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C;CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C;2;CC(C)(C)OC(=O)/C=C/c1ccccc1Br.CC(C)(C)OC(=O)C=CBr.CC(C)(C)OC(=O)/C=C\Br.CCNC(=O)C1=C(C)NC(C)=C(C(=O)NCC)C1c1ccccc1B(O)O.CC(C)(C)OC(=O)/C=C/B(O)O.CC(C)(C)OC(=O)/C=C/Br.CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1Br.CC(C)(C)OC(=O)/C=C/c1ccccc1B(O)O.CC(C)(C)OC(=O)/C=C\B(O)O.CC(C)(C)OC(=O)C=CB(O)O;OB(O)c1ccccc1Br;11;0;CC(C)(C)OC(=O)/C=C/c1ccccc1Br.CC(C)(C)OC(=O)C=CBr.CN1C(C)(C)C(=O)OB(C=CC(=O)OC(C)(C)C)OC(=O)C1(C)C.CCNC(=O)C1=C(C)NC(C)=C(C(=O)NCC)C1c1ccccc1B1OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O1.CC(C)(C)OC(=O)/C=C\Br.CN1C(C)(C)C(=O)OB(c2ccccc2/C=C/C(=O)OC(C)(C)C)OC(=O)C1(C)C.CC(C)(C)OC(=O)/C=C/Br.CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1Br.CN1C(C)(C)C(=O)OB(/C=C/C(=O)OC(C)(C)C)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(/C=C\C(=O)OC(C)(C)C)OC(=O)C1(C)C;CN1C(C)(C)C(=O)OB(c2ccccc2Br)OC(=O)C1(C)C
O=c1[1nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I;CC(C)(C)OC(=O)[1n]1c(=O)c(I)cn([C@H]2C[C@H](O)[C@@H](CO)O2)c1=O;1;;;0;0;;
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1;COc1ccc(CN(CCN(C)C)c2ccccn2)cc1;2;OB(O)c1ccccn1.COc1ccc(CNCCN(C)C)cc1.Brc1ccccn1;;3;0;CN1C(C)(C)C(=O)OB(c2ccccn2)OC(=O)C1(C)C.COc1ccc(CN(CCN(C)C)C(=O)OCc2ccc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)cc2)cc1.Brc1ccccn1;
[1NH2]c1ccc(S(=O)(=O)[N-]c2ncccn2)cc1;CC(C)(C)OC(=O)[1NH]c1ccc(S(=O)(=O)[N-]c2ncccn2)cc1;1;;;0;0;;
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1;c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1;2;OB(O)c1ccc(C(c2ccccc2)n2ccnc2)cc1.Brc1ccc(C(c2ccccc2)n2ccnc2)cc1.OB(O)c1ccccc1.Brc1ccccc1;;4;0;Brc1ccc(C(c2ccccc2)n2ccnc2)cc1.CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1.CN1C(C)(C)C(=O)OB(c2ccc(C(c3ccccc3)n3ccnc3)cc2)OC(=O)C1(C)C;
CN(C)CCC(c1ccccc1)c1ccccn1;CN(C)CCC(c1ccccc1)c1ccccn1;1;OB(O)c1ccccn1.OB(O)c1ccccc1.Brc1ccccc1.Brc1ccccn1;;4;0;CN1C(C)(C)C(=O)OB(c2ccccn2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1.Brc1ccccn1;
[1NH2]c1nc(=O)c2ncn(COCCO)c2[1nH]1;CC(C)(C)OC(=O)[1NH]c1nc(=O)c2ncn(COCCO)c2[1n]1C(=O)OC(C)(C)C;1;;;0;0;;
CCCCCCCCCCCCCCCCCCCCCCO;CCCCCCCCCCCCCCCCCCCCCCO;1;;;0;0;;
CN(C)CCN(Cc1ccccc1)c1ccccn1;CN(C)CCN(Cc1ccccc1)c1ccccn1;2;OB(O)c1ccccn1.CN(C)CCNCc1ccccc1.Brc1ccccn1;;3;0;CN1C(C)(C)C(=O)OB(c2ccccn2)OC(=O)C1(C)C.CN(C)CCN(Cc1ccccc1)C(=O)OCc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1.Brc1ccccn1;
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1;CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1;1;[1CH3]c1ccc(Br)cc1.OB(O)c1ccccc1.[1CH3]c1ccc(B(O)O)cc1.Brc1ccccc1;;4;0;[1CH3]c1ccc(Br)cc1.CN1C(C)(C)C(=O)OB(c2ccc([1CH3])cc2)OC(=O)C1(C)C.CN1C(C)(C)C(=O)OB(c2ccccc2)OC(=O)C1(C)C.Brc1ccccc1;
CC(C)Cn1cnc2c([1NH2])nc3ccccc3c21;CC(C)Cn1cnc2c([1NH]C(=O)OC(C)(C)C)nc3ccccc3c21;1;;;0;0;;
[1NH2]c1nc(=O)c2ncn(CCC(CO)CO)c2[1nH]1;CC(C)(C)OC(=O)[1NH]c1nc(=O)c2ncn(CCC(CO)CO)c2[1n]1C(=O)OC(C)(C)C;1;;;0;0;;
CNC(C)C1CCC([1NH2])C(OC2C([1NH2])CC([1NH2])C(OC3OCC(C)(O)C(NC)C3O)C2O)O1;CNC1C(O)C(OC2C([1NH]C(=O)OC(C)(C)C)CC([1NH]C(=O)OC(C)(C)C)C(OC3OC(C(C)N(C)C(=O)OC(C)(C)C)CCC3[1NH]C(=O)OC(C)(C)C)C2O)OCC1(C)O;1;;;0;0;;
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;1;;;0;0;;
CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1;CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1;1;CCC(C)(C)c1ccc(Br)cc1.CC(Cc1ccc(Br)cc1)CN1C[C@@H](C)O[C@@H](C)C1.CC(Cc1ccc(B(O)O)cc1)CN1C[C@@H](C)O[C@@H](C)C1.CCC(C)(C)c1ccc(B(O)O)cc1;OB(O)c1ccc(Br)cc1;5;0;CCC(C)(C)c1ccc(Br)cc1.CC(Cc1ccc(Br)cc1)CN1C[C@@H](C)O[C@@H](C)C1.CCC(C)(C)c1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1.CC(Cc1ccc(B2OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O2)cc1)CN1C[C@@H](C)O[C@@H](C)C1;CN1C(C)(C)C(=O)OB(c2ccc(Br)cc2)OC(=O)C1(C)C
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl;C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl;1;;;0;0;;
C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12;C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12;1;;;0;0;;
C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2C[C@H]3CC[C@@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O;C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2C[C@H]3CC[C@@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O;1;CN1[C@@H]2CC[C@H]1C[C@H](SCC(=O)O)C2;;1;0;CN1[C@@H]2CC[C@H]1C[C@H](SCC(=O)O)C2;
CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C;CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C;1;CCCC(=O)O;;1;0;CCCC(=O)O;
C[C@@H]1C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl;C[C@@H]1C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl;1;;;0;0;;
CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[1nH]c1=O;CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[1n](C(=O)OC(C)(C)C)c1=O;1;;;0;0;;
[1NH2]c1ccc(S(=O)(=O)Nc2nccs2)cc1;CC(C)(C)OC(=O)[1NH]c1ccc(S(=O)(=O)Nc2nccs2)cc1;1;Nc1nccs1;;1;0;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)Nc3nccs3)cc2)OC(=O)C1(C)C;
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl;O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl;2;N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1.O=C(O)C(Cl)Cl;;2;0;CN1C(C)(C)C(=O)OB(c2ccc(COC(=O)N[C@H](CO)[C@H](O)c3ccc([N+](=O)[O-])cc3)cc2)OC(=O)C1(C)C.O=C(O)C(Cl)Cl;
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO;C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO;1;;;0;0;;
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO;C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO;1;;;0;0;;
Cc1ccnc(NS(=O)(=O)c2ccc([1NH2])cc2)n1;Cc1ccnc(NS(=O)(=O)c2ccc([1NH]C(=O)OC(C)(C)C)cc2)n1;1;Cc1ccnc(N)n1;;1;0;Cc1ccnc(NC(=O)OCc2ccc(B3OC(=O)C(C)(C)N(C)C(C)(C)C(=O)O3)cc2)n1;
C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;1;;;0;0;;
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1;CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1;1;;;0;0;;
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO;C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO;1;;;0;0;;
C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C;C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C;1;C/C=C(/C)C(=O)O;;1;0;C/C=C(/C)C(=O)O;
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl;C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl;1;;;0;0;;
II;II;1;;;0;0;;
CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C;CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C;1;CCC(=O)O.CCCC(=O)O;;2;0;CCC(=O)O.CCCC(=O)O;
C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl;C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl;1;;;0;0;;
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1;CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1;1;;;0;0;;
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl;C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl;1;O=C(O)c1ccco1;;1;0;O=C(O)c1ccco1;
Cc1cc(O)cc(C)c1Cl;Cc1cc(O)cc(C)c1Cl;1;;;0;0;;
CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C;CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C;1;CCC(=O)O;;1;0;CCC(=O)O;
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1;CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1;1;;;0;0;;
CCCO;CCCO;1;;;0;0;;
[O-]Cl;[O-]Cl;1;;;0;0;;
CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C;CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C;1;CC(=O)O;;1;0;CC(=O)O;
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1;Cc1ccc2c(Cl)cc(Cl)c(O)c2n1;1;;;0;0;;
[Ag];[Ag];1;;;0;0;;
